['2018-07-14 10:47:48.258511', {'R': [18, 19, 27, 28, 29, 30, 31, 39, 40, 41, 42, 43, 46, 47, 48, 49, 50, 64, 65, 66, 67, 68, 71, 72, 73, 74, 84, 85, 86, 87], 'U': []}]
['2018-07-14 10:59:29.234270', {'R': [18, 19, 27, 28, 29, 30, 31, 34, 35, 39, 40, 41, 42, 43, 46, 47, 48, 49, 50, 64, 65, 66, 67, 68, 71, 72, 73, 74, 82, 83, 84, 85, 86, 87], 'U': []}]
['2018-07-14 11:08:51.110561', {'R': [18, 19, 27, 28, 29, 30, 31, 39, 40, 41, 42, 43, 46, 47, 48, 49, 50, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 82, 83, 84, 85, 86, 87], 'U': []}]
['2018-07-14 11:17:41.015899', {'R': [18, 19, 27, 28, 29, 30, 31, 39, 40, 41, 42, 43, 46, 47, 48, 49, 50, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 82, 83, 84, 85, 86, 87, 88, 89], 'U': []}]
['2018-07-14 11:26:17.591450', {'R': [18, 19, 24, 25, 26, 27, 28, 29, 30, 31, 39, 40, 41, 42, 43, 46, 47, 48, 49, 50, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 82, 83, 84, 85, 86, 87, 88, 89], 'U': []}]
['2018-07-14 11:33:56.807508', {'R': [18, 19, 27, 28, 29, 30, 31, 39, 40, 41, 42, 43, 46, 47, 48, 49, 50, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 81, 82, 83, 84, 85, 86, 87, 88, 89], 'U': []}]
['2018-07-14 11:42:49.061722', {'R': [18, 19, 27, 28, 29, 30, 31, 39, 40, 41, 42, 43, 46, 47, 48, 49, 50, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 81, 82, 83, 84, 85, 86, 87, 88, 89], 'U': []}]
['2018-07-14 11:51:05.564484', {'R': [18, 19, 27, 28, 29, 30, 31, 39, 40, 41, 42, 43, 46, 47, 48, 49, 50, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 81, 82, 83, 84, 85, 86, 87, 88, 89], 'U': []}]
['2018-07-14 11:59:16.328773', {'R': [18, 19, 27, 28, 29, 30, 31, 39, 40, 41, 42, 43, 46, 47, 48, 49, 50, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 81, 82, 83, 84, 85, 86, 87, 88, 89], 'U': []}]
['2018-07-14 12:06:40.016744', {'R': [18, 19, 27, 28, 29, 30, 31, 39, 40, 41, 42, 43, 46, 47, 48, 49, 50, 62, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 81, 82, 83, 84, 85, 86, 87, 88, 89], 'U': []}]
['2018-07-14 12:18:35.850926', {'R': [18, 19, 27, 28, 29, 30, 31, 39, 40, 41, 42, 43, 46, 47, 48, 49, 50, 62, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 81, 82, 83, 84, 85, 86, 87, 88, 89], 'U': []}]
['2018-07-14 12:23:46.968567', {'R': [18, 19, 27, 28, 29, 30, 31, 39, 40, 41, 42, 43, 46, 47, 48, 49, 50, 62, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 81, 82, 83, 84, 85, 86, 87, 88, 89], 'U': []}]
['2018-07-14 12:32:11.002103', {'R': [18, 19, 27, 28, 29, 30, 31, 39, 40, 41, 42, 43, 45, 46, 47, 48, 49, 50, 62, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 81, 82, 83, 84, 85, 86, 87, 88, 89], 'U': []}]
['2018-07-14 12:40:40.080583', {'R': [0, 1, 2, 3, 18, 19, 27, 28, 29, 30, 31, 39, 40, 41, 42, 43, 45, 46, 47, 48, 49, 50, 62, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 81, 82, 83, 84, 85, 86, 87, 88, 89], 'U': []}]
['2018-07-14 12:48:33.569988', {'R': [0, 1, 2, 3, 18, 19, 27, 28, 29, 30, 31, 39, 40, 41, 42, 43, 45, 46, 47, 48, 49, 50, 62, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 81, 82, 83, 84, 85, 86, 87, 88, 89], 'U': []}]
['2018-07-14 12:56:31.797352', {'R': [0, 1, 2, 3, 18, 19, 27, 28, 29, 30, 31, 39, 40, 41, 42, 43, 45, 46, 47, 48, 49, 50, 62, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 81, 82, 83, 84, 85, 86, 87, 88, 89], 'U': []}]
['2018-07-14 13:06:22.509766', {'R': [0, 1, 2, 3, 18, 19, 27, 28, 29, 30, 31, 39, 40, 41, 42, 43, 45, 46, 47, 48, 49, 50, 52, 53, 62, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93], 'U': []}]
['2018-07-14 13:16:50.581810', {'R': [0, 1, 2, 3, 18, 19, 27, 28, 29, 30, 31, 39, 40, 41, 42, 43, 45, 46, 47, 48, 49, 50, 52, 53, 54, 55, 62, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 81, 82, 83, 84, 85, 86, 87, 88, 89], 'U': []}]
['2018-07-14 13:27:20.035885', {'R': [0, 1, 2, 3, 18, 19, 27, 28, 29, 30, 31, 39, 40, 41, 42, 43, 45, 46, 47, 48, 49, 50, 52, 53, 54, 55, 62, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91], 'U': []}]
['2018-07-14 13:39:46.419084', {'R': [0, 1, 2, 3, 18, 19, 27, 28, 29, 30, 31, 32, 33, 34, 39, 40, 41, 42, 43, 45, 46, 48, 49, 50, 52, 53, 54, 55, 62, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91], 'U': []}]
